Year,Month,Origin,"state","city",ArrdelayCount,MeanArrDelay,AirCount
1995,12,BOI,"ID","Boise",535,29.149532,996
1995,12,BOS,"MA","Boston",4536,41.375440,6933
1995,12,DCA,"VA","Arlington",3625,23.892689,6679
1995,12,DRO,"CO","Durango",12,34.083333,18
1995,12,EWR,"NJ","Newark",5049,39.040998,8648
1995,12,HNL,"HI","Honolulu",654,25.941896,1069
1995,12,HSV,"AL","Huntsville",298,17.395973,500
1995,12,JNU,"AK","Juneau",151,27.569536,231
1995,12,KOA,"HI","Kailua/Kona",18,18.500000,30
1995,12,MFR,"OR","Medford",67,40.149253,91
1995,12,MKE,"WI","Milwaukee",718,21.864902,1368
1995,12,MOT,"ND","Minot",50,20.140000,90
1995,12,PHX,"AZ","Phoenix",8406,23.313228,13266
1995,12,PIT,"PA","Pittsburgh",7032,28.271899,9875
1995,12,ROA,"VA","Roanoke",136,17.419117,258
1995,12,SBA,"CA","Santa Barbara",67,44.283582,101
1995,12,SIT,"AK","Sitka",55,25.363636,85
1995,2,AGS,"GA","Augusta",136,17.794117,214
1995,2,AVL,"NC","Asheville",106,13.877358,239
1995,2,BDL,"CT","Windsor Locks",1083,19.860572,1990
1995,2,BQN,"PR","Aguadilla",34,10.647058,55
1995,2,CHS,"SC","Charleston",451,13.636363,814
1995,2,CLT,"NC","Charlotte",6613,18.096627,10532
1995,2,EGE,"CO","Eagle",63,41.349206,164
1995,2,FAI,"AK","Fairbanks",204,12.205882,301
1995,2,FAY,"NC","Fayetteville",75,11.026666,149
1995,2,ICT,"KS","Wichita",164,21.475609,539
1995,2,ITH,"NY","Ithaca",47,14.382978,80
1995,2,LIT,"AR","Little Rock",650,16.503076,1334
1995,2,OKC,"OK","Oklahoma City",792,17.661616,1856
1995,2,PHL,"PA","Philadelphia",3547,19.566676,7041
1995,2,PHX,"AZ","Phoenix",7240,18.192541,11979
1995,2,RST,"MN","Rochester",59,13.915254,262
1995,2,SAN,"CA","San Diego",2513,18.746916,4885
1995,2,SIT,"AK","Sitka",32,43.093750,80
1995,3,AMA,"TX","Amarillo",196,19.459183,356
1995,3,BRO,"TX","Brownsville",23,7.956521,62
1995,3,BRW,"AK","Barrow",43,24.511627,75
1995,3,BWI,"MD","Baltimore",2721,15.064682,5883
1995,3,CAE,"SC","Columbia",302,11.728476,483
1995,3,CRP,"TX","Corpus Christi",156,16.051282,393
1995,3,CRW,"WV","Charleston",77,16.753246,204
1995,3,CVG,"KY","Covington",2725,15.584220,5790
1995,3,DAB,"FL","Daytona Beach",252,12.384920,432
1995,3,DEN,"CO","Denver",7199,22.045284,11435
1995,3,DSM,"IA","Des Moines",327,17.740061,771
1995,3,GSO,"NC","Greensboro",1426,16.257363,2985
1995,3,GTF,"MT","Great Falls",67,15.611940,208
1995,3,HDN,"CO","Hayden",65,31.215384,152
1995,3,ISP,"NY","Islip",32,29.312500,295
1995,3,JFK,"NY","New York",1284,22.971183,3780
1995,3,LAN,"MI","Lansing",95,17.989473,206
1995,3,LNK,"NE","Lincoln",102,16.960784,326
1995,3,MRY,"CA","Monterey",63,36.793650,115
1995,3,MSO,"MT","Missoula",55,8.090909,150
1995,3,MTJ,"CO","Montrose",8,16.625000,12
1995,3,MYR,"SC","Myrtle Beach",123,11.975609,241
1995,3,OGG,"HI","Kahului",138,18.195652,241
1995,3,ONT,"CA","Ontario",1698,15.426383,3463
1995,3,PVD,"RI","Providence",304,14.730263,1081
1995,3,RSW,"FL","Ft. Myers",1010,15.901980,1787
1995,3,SEA,"WA","Seattle",3949,17.703216,7131
1995,3,SMF,"CA","Sacramento",1436,18.215877,3041
1995,3,VPS,"FL","Valparaiso",20,13.650000,92
1995,4,ATL,"GA","Atlanta",10821,19.223639,18463
1995,4,AZO,"MI","Kalamazoo",65,13.984615,222
1995,4,BFL,"CA","Bakersfield",11,25.727272,30
1992,1,LIT,"AR","Little Rock",581,12.578313,1349
1992,1,MLI,"IL","Moline",121,19.504132,305
1992,1,PHL,"PA","Philadelphia",2953,18.762275,6888
1992,1,RIC,"VA","Richmond",626,12.870607,1246
1992,1,RST,"MN","Rochester",132,15.424242,233
1992,1,UCA,"NY","Utica",20,8.800000,78
1992,10,ANC,"AK","Anchorage",748,15.114973,1230
1992,10,BHM,"AL","Birmingham",721,11.360610,1306
1992,4,BZN,"MT","Bozeman",89,11.707865,317
1992,4,CMI,"IL","Champaign/Urbana",75,12.173333,83
1992,4,CVG,"KY","Covington",3246,13.132162,5699
1992,4,DET,"MI","Detroit",46,23.130434,307
1992,4,FAT,"CA","Fresno",166,10.903614,315
1992,4,GEG,"WA","Spokane",283,9.042402,668
1992,4,IAH,"TX","Houston",3170,15.775078,7193
1992,4,MIA,"FL","Miami",2451,14.517339,5726
1992,4,MSN,"WI","Madison",182,14.989010,556
1992,4,OAJ,"NC","Jacksonville",10,22.800000,83
1992,4,OAK,"CA","Oakland",950,10.265263,2964
1992,4,OGG,"HI","Kahului",125,15.848000,249
1992,4,ORD,"IL","Chicago",9778,16.980773,21964
1992,4,ORH,"MA","Worcester",55,15.127272,138
1992,4,OTZ,"AK","Kotzebue",20,11.600000,71
1992,9,PFN,"FL","Panama City",47,10.340425,87
1992,9,SEA,"WA","Seattle",3182,14.341923,6321
1992,9,SGF,"MO","Springfield",81,17.000000,168
1992,9,SLC,"UT","Salt Lake City",3117,13.357074,5700
1992,9,SUX,"IA","Sioux City",45,9.755555,136
1992,9,SWF,"NY","Newburgh",148,17.533783,334
1992,9,TRI,"TN","Bristol",123,11.065040,226
1992,9,VPS,"FL","Valparaiso",11,6.454545,88
1992,9,WRG,"AK","Wrangell",18,18.444444,46
1993,1,ACY,"NJ","Atlantic City",37,12.135135,62
1993,1,AGS,"GA","Augusta",165,16.521212,284
1993,1,AVL,"NC","Asheville",110,16.463636,203
1993,1,BDL,"CT","Windsor Locks",1161,17.226528,2195
1993,1,CDV,"AK","Cordova",27,19.333333,55
1993,1,CHS,"SC","Charleston",394,15.494923,733
1993,1,CID,"IA","Cedar Rapids",235,18.978723,418
1993,1,CLE,"OH","Cleveland",2106,18.527540,4790
1993,1,CLT,"NC","Charlotte",4164,14.686599,9535
1993,1,CSG,"GA","Columbus",69,14.594202,83
1993,1,DAL,"TX","Dallas",1202,13.657237,3360
1993,1,EGE,"CO","Eagle",95,43.115789,148
1993,1,FAI,"AK","Fairbanks",201,13.646766,274
1993,1,GFK,"ND","Grand Forks",46,18.282608,115
1993,3,JAX,"FL","Jacksonville",826,19.437046,1418
1993,3,KTN,"AK","Ketchikan",51,10.490196,176
1993,3,LEX,"KY","Lexington",282,15.886524,427
1993,3,MDW,"IL","Chicago",1141,20.496932,2453
1993,3,MEM,"TN","Memphis",1974,19.796352,4139
1993,3,MFE,"TX","McAllen",174,11.885057,261
1993,3,MGM,"AL","Montgomery",173,19.196531,205
1993,3,MLB,"FL","Melbourne",216,17.504629,387
1993,3,MOB,"AL","Mobile",400,18.027500,633
1993,3,MSP,"MN","Minneapolis",5017,24.751445,9724
2000,6,DSM,"IA","Des Moines",284,32.760563,503
2000,6,DTW,"MI","Detroit",6741,34.079661,12282
2000,6,DUT,"AK","Unalaska",29,22.068965,49
2000,6,FCA,"MT","Kalispell",36,14.305555,149
2000,6,FNT,"MI","Flint",36,24.472222,88
2000,6,HNL,"HI","Honolulu",515,24.533980,958
2000,6,HOU,"TX","Houston",2547,31.093443,4565
2000,6,HPN,"NY","White Plains",222,48.018018,348
2000,6,ILM,"NC","Wilmington",81,20.469135,175
2000,6,IND,"IN","Indianapolis",1525,31.758688,2753
2000,6,KTN,"AK","Ketchikan",116,31.741379,228
2000,6,MBS,"MI","Saginaw",118,29.305084,296
2000,6,MCI,"MO","Kansas City",2875,32.253565,5075
2000,6,MGM,"AL","Montgomery",39,20.384615,90
2000,6,MHT,"NH","Manchester",617,36.445705,1103
2000,6,MLU,"LA","Monroe",57,28.491228,171
2000,6,OAK,"CA","Oakland",2719,21.671938,4577
2000,6,OMA,"NE","Omaha",827,33.197097,1427
2000,6,OTZ,"AK","Kotzebue",44,28.295454,66
2000,6,PDX,"OR","Portland",2444,26.943944,4618
2000,6,PNS,"FL","Pensacola",169,22.893491,461
2000,6,SAV,"GA","Savannah",188,20.361702,445
2000,6,SDF,"KY","Louisville",944,30.958686,1844
2000,6,SLC,"UT","Salt Lake City",3312,26.467693,6515
2000,7,ADQ,"AK","Kodiak",33,25.000000,55
2000,7,AKN,"AK","King Salmon",38,27.868421,61
2000,7,ATL,"GA","Atlanta",11228,32.157908,21286
2000,7,AVP,"PA","Wilkes-Barre/Scranton",65,28.676923,116
2000,7,BET,"AK","Bethel",50,43.920000,74
2000,7,BIS,"ND","Bismarck",21,33.428571,124
2000,7,BTV,"VT","Burlington",139,43.474820,229
2000,7,CAK,"OH","Akron",22,40.000000,86
2000,7,DLG,"AK","Dillingham",32,46.218750,36
2000,7,ERI,"PA","Erie",42,15.095238,119
2000,7,HRL,"TX","Harlingen",173,10.953757,350
2000,7,IAH,"TX","Houston",4550,28.650989,11007
2000,7,JAX,"FL","Jacksonville",887,27.931228,1995
2000,7,JNU,"AK","Juneau",306,26.679738,543
2000,7,LWB,"WV","Lewisburg",6,14.666666,14
2000,7,MKE,"WI","Milwaukee",548,26.009124,1253
2000,7,PWM,"ME","Portland",271,45.501845,510
2000,7,RDU,"NC","Raleigh",1409,30.305180,2912
2000,7,SHV,"LA","Shreveport",167,19.862275,316
2000,7,SRQ,"FL","Sarasota",151,24.470198,364
2000,7,SUX,"IA","Sioux City",6,13.000000,60
2000,7,TOL,"OH","Toledo",20,21.050000,70
2001,6,AVP,"PA","Wilkes-Barre/Scranton",46,22.956521,116
2001,6,BET,"AK","Bethel",43,13.651162,87
2001,6,BGR,"ME","Bangor",155,55.387096,298
2001,6,BTV,"VT","Burlington",178,37.539325,401
2001,6,CAK,"OH","Akron",35,14.828571,85
2001,6,CLE,"OH","Cleveland",1537,33.197137,4372
2001,6,CMH,"OH","Columbus",1231,30.724614,3263
2001,6,CMI,"IL","Champaign/Urbana",48,34.395833,143
2001,6,DLG,"AK","Dillingham",12,56.000000,40
2001,6,ERI,"PA","Erie",34,24.676470,115
2001,6,EYW,"FL","Key West",90,33.488888,191
2001,6,HRL,"TX","Harlingen",189,25.994708,424
2001,6,IAH,"TX","Houston",5217,30.364577,10539
2001,6,ITO,"HI","Hilo",192,14.713541,418
2001,6,JAX,"FL","Jacksonville",996,27.230923,2213
2001,6,LAS,"NV","Las Vegas",5517,24.102591,11171
2001,12,SEA,"WA","Seattle",3674,21.689983,7489
2001,12,SGF,"MO","Springfield",174,13.247126,358
2001,12,SIT,"AK","Sitka",58,23.862068,89
2001,12,SMF,"CA","Sacramento",1548,20.711886,3125
2001,12,TXK,"AR","Texarkana",18,35.888888,132
2001,12,TYR,"TX","Tyler",62,12.774193,236
2001,12,VPS,"FL","Valparaiso",57,26.614035,181
2001,12,WRG,"AK","Wrangell",25,36.960000,50
2001,2,ABE,"PA","Allentown",166,31.060240,443
2001,2,ACT,"TX","Waco",97,19.865979,202
2001,2,BGM,"NY","Binghamton",16,18.812500,53
2001,2,BIS,"ND","Bismarck",27,30.777777,107
2001,2,BRW,"AK","Barrow",26,47.923076,64
2001,2,CLT,"NC","Charlotte",4076,21.748282,9812
2001,2,COS,"CO","Colorado Springs",394,34.703045,791
2001,2,DAL,"TX","Dallas",1924,28.188669,3684
2001,2,DSM,"IA","Des Moines",294,41.326530,626
2001,2,EVV,"IN","Evansville",53,33.773584,119
2001,2,FAR,"ND","Fargo",41,46.073170,130
2001,2,FCA,"MT","Kalispell",47,27.021276,111
2001,2,FSM,"AR","Fort Smith",108,26.083333,227
2001,2,IND,"IN","Indianapolis",1233,24.939172,2882
2001,2,KTN,"AK","Ketchikan",66,38.515151,159
2001,2,LGB,"CA","Long Beach",108,19.777777,226
2001,2,LIH,"HI","Lihue",301,14.199335,707
2001,2,MBS,"MI","Saginaw",82,39.158536,287
2001,2,MCI,"MO","Kansas City",2076,28.907996,4625
2000,6,RAP,"SD","Rapid City",28,12.607142,118
2000,6,RIC,"VA","Richmond",684,33.789473,1341
2000,6,RSW,"FL","Ft. Myers",457,30.155361,1014
2000,6,SEA,"WA","Seattle",5168,29.905379,8730
2000,6,SMF,"CA","Sacramento",1994,24.532096,3265
2000,6,TLH,"FL","Tallahassee",74,19.094594,176
2000,6,TVC,"MI","Traverse City",62,30.580645,145
2000,7,BDL,"CT","Windsor Locks",1531,34.698236,3021
2000,7,CDV,"AK","Cordova",42,40.000000,58
2000,7,CHS,"SC","Charleston",246,19.723577,550
2000,7,CID,"IA","Cedar Rapids",236,29.978813,432
2000,7,FAI,"AK","Fairbanks",292,25.239726,528
2000,7,ICT,"KS","Wichita",282,33.063829,536
2000,7,LBB,"TX","Lubbock",238,15.289915,470
2000,7,LIT,"AR","Little Rock",461,20.676789,1121
2000,7,MFR,"OR","Medford",114,43.508771,150
2000,7,OKC,"OK","Oklahoma City",768,26.842447,1614
2000,7,PHX,"AZ","Phoenix",9023,27.436218,15303
2000,7,PSC,"WA","Pasco",23,22.782608,120
2000,7,RST,"MN","Rochester",56,56.857142,203
2000,7,SIT,"AK","Sitka",96,19.906250,153
2000,8,ABE,"PA","Allentown",229,38.524017,520
2001,6,BOS,"MA","Boston",5448,39.433920,11159
2001,6,BPT,"TX","Beaumont/Port Arthur",61,25.934426,141
2001,6,BQN,"PR","Aguadilla",4,10.000000,26
2001,6,BUR,"CA","Burbank",862,18.004640,2271
2001,6,CHS,"SC","Charleston",218,21.908256,505
2001,6,CLL,"TX","College Station",97,21.103092,205
2001,6,FAI,"AK","Fairbanks",270,18.866666,519
2001,6,FAY,"NC","Fayetteville",22,9.090909,57
2001,6,GRR,"MI","Grand Rapids",278,31.586330,911
2001,6,ICT,"KS","Wichita",235,29.914893,676
2001,6,ITH,"NY","Ithaca",17,13.588235,111
2001,6,LFT,"LA","Lafayette",77,25.103896,173
2001,6,LIT,"AR","Little Rock",546,27.827838,1302
2001,6,PHL,"PA","Philadelphia",4606,45.184107,9673
2001,6,PHX,"AZ","Phoenix",7446,23.328901,15290
2001,6,ROA,"VA","Roanoke",74,13.716216,173
2001,6,RST,"MN","Rochester",44,33.568181,144
2001,6,SAN,"CA","San Diego",3454,20.652576,7006
2001,6,SIT,"AK","Sitka",94,18.223404,140
2001,6,TXK,"AR","Texarkana",40,27.500000,140
2001,7,ABI,"TX","Abilene",72,15.638888,199
2001,7,ABQ,"NM","Albuquerque",1339,22.959671,3174
2001,7,AMA,"TX","Amarillo",176,20.477272,495
2001,7,BRO,"TX","Brownsville",3,9.333333,23
2001,7,CAE,"SC","Columbia",122,26.885245,326
2001,7,CRP,"TX","Corpus Christi",184,17.788043,465
2001,7,CRW,"WV","Charleston",26,23.923076,88
2001,7,DAB,"FL","Daytona Beach",90,18.422222,154
2001,7,DEN,"CO","Denver",6546,37.658417,12113
2001,7,FWA,"IN","Fort Wayne",58,36.051724,174
2001,7,GSO,"NC","Greensboro",542,25.372693,1337
2001,7,GTF,"MT","Great Falls",43,22.418604,157
2001,7,ISP,"NY","Islip",376,29.353723,1045
2001,7,LAN,"MI","Lansing",56,18.785714,237
2001,7,LNK,"NE","Lincoln",33,26.545454,89
2001,7,MRY,"CA","Monterey",167,25.544910,242
2001,7,MSO,"MT","Missoula",77,47.532467,184
2001,7,MYR,"SC","Myrtle Beach",89,13.471910,254
2001,12,TPA,"FL","Tampa",1816,19.068281,5375
2001,12,YAK,"AK","Yakutat",27,23.703703,58
2001,2,BHM,"AL","Birmingham",581,21.934595,1485
2001,2,BRO,"TX","Brownsville",4,6.250000,28
2001,2,BUF,"NY","Buffalo",564,26.345744,1605
2001,2,BWI,"MD","Baltimore",3683,25.286179,7620
2001,2,CAE,"SC","Columbia",108,22.416666,287
2001,2,CVG,"KY","Covington",2442,23.028665,5052
2001,2,DAB,"FL","Daytona Beach",83,28.831325,168
2001,2,GRB,"WI","Green Bay",114,25.552631,304
2001,2,ILE,"TX","Killeen",82,37.085365,217
2001,2,ISP,"NY","Islip",387,25.638242,867
2001,2,KOA,"HI","Kailua/Kona",409,16.308068,643
2001,2,LAW,"OK","Lawton",87,30.597701,174
2001,2,LSE,"WI","La Crosse",56,42.035714,124
2001,2,MIA,"FL","Miami",3153,25.813193,6358
2001,2,MRY,"CA","Monterey",89,29.101123,160
2001,2,MSO,"MT","Missoula",44,32.431818,136
2001,2,MTJ,"CO","Montrose",26,17.807692,63
2001,2,OGG,"HI","Kahului",676,15.769230,1288
2001,2,ONT,"CA","Ontario",1238,26.663166,2660
2001,2,PVD,"RI","Providence",1223,23.821749,2241
2001,2,RAP,"SD","Rapid City",19,16.842105,65
2001,2,RSW,"FL","Ft. Myers",751,24.906790,1687
2001,2,SBN,"IN","South Bend",25,17.120000,127
2001,2,SCC,"AK","Deadhorse",16,48.125000,27
2001,2,SJT,"TX","San Angelo",44,27.318181,184
2001,2,SMF,"CA","Sacramento",1507,23.211678,2897
2001,8,ELM,"NY","Elmira",28,28.642857,118
2001,8,FSD,"SD","Sioux Falls",81,14.765432,274
2001,8,HPN,"NY","White Plains",254,40.066929,634
2001,8,IAD,"VA","Chantilly",2029,40.252833,4844
2001,8,JFK,"NY","New York",2767,41.272497,5785
2001,8,JNU,"AK","Juneau",384,25.177083,586
2001,8,LAX,"CA","Los Angeles",9657,23.028787,20505
2001,8,LBB,"TX","Lubbock",234,19.666666,703
2001,8,LIT,"AR","Little Rock",479,21.805845,1383
2001,8,MFR,"OR","Medford",40,36.275000,119
2001,8,MOT,"ND","Minot",24,23.500000,93
2001,8,OKC,"OK","Oklahoma City",699,24.220314,1922
2001,8,PIA,"IL","Peoria",46,35.391304,139
2001,8,RNO,"NV","Reno",938,23.648187,2200
2001,8,SAN,"CA","San Diego",3784,23.204281,7315
2001,8,SRQ,"FL","Sarasota",111,22.945945,307
2001,8,STL,"MO","St Louis",5886,23.382262,14426
2001,8,TXK,"AR","Texarkana",24,20.458333,145
2001,9,ABQ,"NM","Albuquerque",678,23.241887,2610
2001,9,ADQ,"AK","Kodiak",30,23.766666,50
2001,9,AKN,"AK","King Salmon",11,11.363636,29
2001,9,AMA,"TX","Amarillo",102,26.274509,407
2001,9,AVP,"PA","Wilkes-Barre/Scranton",23,17.956521,97
2001,9,BUF,"NY","Buffalo",313,31.156549,1345
2001,9,CAE,"SC","Columbia",51,26.784313,226
2001,9,CMH,"OH","Columbus",647,35.355486,2589
2001,9,CRW,"WV","Charleston",14,11.000000,57
2001,9,CVG,"KY","Covington",1454,34.109353,4490
2001,9,DEN,"CO","Denver",3221,25.893511,8210
2001,9,DTW,"MI","Detroit",3538,30.414641,9850
2001,9,FAR,"ND","Fargo",21,35.190476,129
2001,9,FWA,"IN","Fort Wayne",27,35.185185,152
2001,9,HNL,"HI","Honolulu",1027,15.250243,2686
2001,9,ILE,"TX","Killeen",57,20.596491,206
2001,9,LAW,"OK","Lawton",39,29.564102,163
2001,9,LGB,"CA","Long Beach",64,23.750000,187
2001,9,LSE,"WI","La Crosse",26,25.538461,102
2001,9,MCI,"MO","Kansas City",1096,30.181569,4219
2001,9,MHT,"NH","Manchester",279,26.781362,1110
2001,9,MIA,"FL","Miami",2050,32.678048,4651
2001,9,MLU,"LA","Monroe",18,25.055555,74
2001,9,OGG,"HI","Kahului",443,18.207674,1149
2001,9,OMA,"NE","Omaha",356,32.401685,1285
2001,9,ORF,"VA","Norfolk",342,27.798245,1218
2001,9,PNS,"FL","Pensacola",61,21.524590,357
2001,9,RAP,"SD","Rapid City",22,34.272727,88
2001,9,RSW,"FL","Ft. Myers",220,31.150000,1018
2001,9,SJT,"TX","San Angelo",30,14.266666,140
2001,9,SMF,"CA","Sacramento",786,19.697201,2848
2001,9,SYR,"NY","Syracuse",147,23.469387,644
2001,9,TVC,"MI","Traverse City",75,27.346666,205
2002,1,ABI,"TX","Abilene",31,15.709677,209
2002,1,ACT,"TX","Waco",29,15.965517,181
2002,1,AKN,"AK","King Salmon",9,18.000000,13
2002,1,AMA,"TX","Amarillo",126,15.730158,505
2002,1,BOS,"MA","Boston",3824,23.914487,8747
2002,1,DSM,"IA","Des Moines",233,23.978540,707
2002,1,DUT,"AK","Unalaska",33,29.030303,59
2002,1,EWR,"NJ","Newark",3871,22.010333,8376
2002,1,FNT,"MI","Flint",23,19.608695,89
2002,1,GGG,"TX","Longview",19,11.421052,123
2002,1,GSO,"NC","Greensboro",306,23.434640,822
2002,1,GSP,"SC","Greer",185,22.729729,424
2001,12,LSE,"WI","La Crosse",68,22.750000,153
2001,12,MFR,"OR","Medford",39,48.153846,90
2001,12,MHT,"NH","Manchester",545,19.185321,1259
2001,12,MOT,"ND","Minot",31,28.580645,93
2001,12,OGG,"HI","Kahului",148,25.033783,342
2001,12,OMA,"NE","Omaha",574,20.461672,1414
2001,12,RAP,"SD","Rapid City",34,20.058823,105
2001,12,RNO,"NV","Reno",905,31.092817,1934
2001,12,ROC,"NY","Rochester",307,19.498371,739
2001,12,RSW,"FL","Ft. Myers",406,22.054187,1335
2001,12,SCC,"AK","Deadhorse",21,39.428571,45
2001,12,SJT,"TX","San Angelo",33,13.545454,172
2001,12,STL,"MO","St Louis",5527,19.925637,11682
2001,12,SWF,"NY","Newburgh",31,23.548387,86
2001,12,SYR,"NY","Syracuse",292,19.750000,770
2001,2,APF,"FL","Naples",47,12.340425,82
2001,2,BIL,"MT","Billings",97,24.659793,276
2001,2,BNA,"TN","Nashville",1783,23.074032,4442
2001,2,BZN,"MT","Bozeman",56,23.321428,142
2001,2,CDV,"AK","Cordova",31,48.516129,53
2001,2,CID,"IA","Cedar Rapids",223,32.475336,483
2001,2,DAY,"OH","Dayton",339,28.731563,869
2001,2,DFW,"TX","Dallas-Fort Worth",12730,32.916732,24134
2001,2,DLH,"MN","Duluth",64,31.781250,146
2001,2,ERI,"PA","Erie",29,13.413793,107
2001,2,IAH,"TX","Houston",4037,22.338370,10025
2000,5,CDV,"AK","Cordova",32,34.906250,60
2000,5,CID,"IA","Cedar Rapids",169,28.911242,355
2000,5,DAY,"OH","Dayton",357,24.661064,909
2000,5,DFW,"TX","Dallas-Fort Worth",9495,37.607688,20020
2000,5,DLH,"MN","Duluth",26,13.769230,80
2000,5,IAH,"TX","Houston",4814,33.839426,10720
2000,5,MCO,"FL","Orlando",3505,29.272753,8367
2000,5,ORF,"VA","Norfolk",500,22.968000,1286
2000,5,PSC,"WA","Pasco",48,19.312500,119
2000,5,SJC,"CA","San Jose",2777,22.749369,5338
2000,5,SJU,"PR","San Juan",868,24.361751,1994
2000,5,TRI,"TN","Bristol",16,32.062500,88
2000,5,TUS,"AZ","Tucson",847,23.780401,1621
2000,6,AGS,"GA","Augusta",22,19.090909,89
2000,6,AVL,"NC","Asheville",73,14.945205,146
2000,6,BHM,"AL","Birmingham",721,25.871012,1592
2000,6,EWR,"NJ","Newark",4963,54.236550,9486
2000,6,GFK,"ND","Grand Forks",23,64.434782,60
2000,6,GRB,"WI","Green Bay",74,31.891891,273
2000,6,GSP,"SC","Greer",209,20.306220,529
2000,6,HSV,"AL","Huntsville",211,17.398104,450
2000,6,ITH,"NY","Ithaca",45,24.066666,111
2000,6,KOA,"HI","Kailua/Kona",91,56.791208,117
2000,6,LEX,"KY","Lexington",86,20.627906,283
2000,6,LGA,"NY","New York",4123,47.031530,6930
2000,6,MDW,"IL","Chicago",2636,39.911229,4404
2000,6,MLB,"FL","Melbourne",33,28.303030,120
2000,6,MOB,"AL","Mobile",154,20.272727,340
2000,6,MSP,"MN","Minneapolis",6888,29.846254,12170
2000,6,MSY,"LA","New Orleans",2104,27.590304,4128
2000,6,ORD,"IL","Chicago",15513,47.872042,22641
2000,6,SBN,"IN","South Bend",52,20.903846,133
2000,6,SFO,"CA","San Francisco",6934,35.509806,10993
2000,6,TPA,"FL","Tampa",2501,38.505397,4997
2000,6,WRG,"AK","Wrangell",33,26.151515,57
2000,7,ABE,"PA","Allentown",241,37.103734,508
2000,7,ALB,"NY","Albany",593,33.055649,1238
2000,7,AUS,"TX","Austin",1663,22.168370,3556
2000,7,BGM,"NY","Binghamton",43,29.744186,62
2000,7,BIL,"MT","Billings",115,24.234782,242
2000,7,BNA,"TN","Nashville",2094,27.240210,4822
2000,7,BOI,"ID","Boise",616,29.853896,1135
2000,7,BOS,"MA","Boston",5055,39.550148,9011
2000,7,BUR,"CA","Burbank",1217,23.395234,2266
2000,7,BZN,"MT","Bozeman",44,12.295454,153
2000,7,DAY,"OH","Dayton",398,29.195979,868
2000,7,DFW,"TX","Dallas-Fort Worth",9421,26.121112,20468
2000,7,DLH,"MN","Duluth",19,23.000000,87
2000,7,DSM,"IA","Des Moines",291,32.446735,504
2000,7,EUG,"OR","Eugene",114,41.578947,171
2000,7,FLL,"FL","Ft. Lauderdale",2164,36.144639,4052
2000,7,HLN,"MT","Helena",22,14.181818,93
2000,7,HOU,"TX","Houston",1980,21.720707,4541
2000,7,JAC,"WY","Jackson",62,32.354838,109
2000,7,MCO,"FL","Orlando",4166,36.274123,8406
2000,7,ORF,"VA","Norfolk",689,32.419448,1355
2000,7,PBI,"FL","West Palm Beach",825,28.955151,1705
2000,7,ROA,"VA","Roanoke",74,19.054054,176
2000,7,SBA,"CA","Santa Barbara",147,47.360544,258
2000,7,SJC,"CA","San Jose",3378,23.483718,5669
2000,7,SJU,"PR","San Juan",950,34.753684,2189
2000,7,SLC,"UT","Salt Lake City",3499,24.662189,6706
2000,7,TRI,"TN","Bristol",30,8.700000,91
2001,12,STT,"VI","Charlotte Amalie",211,18.469194,438
2001,12,STX,"VI","Christiansted",75,22.360000,149
2001,12,TLH,"FL","Tallahassee",41,17.439024,89
2001,12,TUL,"OK","Tulsa",588,18.549319,1660
2001,12,TVC,"MI","Traverse City",61,21.688524,153
2001,12,TYS,"TN","Knoxville",66,30.378787,271
2001,2,ABI,"TX","Abilene",86,27.697674,199
2001,2,ABQ,"NM","Albuquerque",1085,24.940092,2628
2001,2,AMA,"TX","Amarillo",217,29.087557,470
2001,2,CRW,"WV","Charleston",10,14.600000,82
2001,2,DEN,"CO","Denver",5714,33.191459,10136
2001,2,DTW,"MI","Detroit",5236,29.189075,11134
2001,2,DUT,"AK","Unalaska",16,28.750000,20
2001,2,EWR,"NJ","Newark",5092,31.719952,9370
2001,2,FNT,"MI","Flint",30,15.000000,82
2001,2,FWA,"IN","Fort Wayne",110,32.509090,246
2001,2,GGG,"TX","Longview",47,25.744680,131
